PE_L1_1 PE_L1_2 PE_L1_3 PE_L1_4 PE_L2_1 PE_L2_2 PE_L2_3 PE_L2_4 
0 80 0 0 78 0 0 0 
0 80 0 0 78 0 0 0 
0 80 0 0 78 0 0 0 
0 80 0 0 78 0 0 0 
0 80 0 0 78 0 0 0 
0 80 0 0 78 0 0 0 
0 80 0 0 78 0 0 0 
0 80 0 0 78 0 0 0 
0 80 0 0 78 0 0 0 
0 80 0 0 78 0 0 0 
0 81 0 0 78 0 0 0 
0 81 0 0 78 0 0 0 
0 81 0 0 78 0 0 0 
0 81 0 0 78 0 0 0 
0 81 0 0 78 0 0 0 
0 81 0 0 78 0 0 0 
0 81 0 0 78 0 0 0 
0 81 0 0 78 0 0 0 
0 81 0 0 78 0 0 0 
0 81 0 0 78 0 0 0 
0 81 0 0 78 0 0 0 
0 81 0 0 78 0 0 0 
0 81 0 0 78 0 0 0 
0 81 0 0 78 0 0 0 
0 81 0 0 78 0 0 0 
0 81 0 0 78 0 0 0 
0 81 0 0 78 0 0 0 
0 81 0 0 78 0 0 0 
0 81 0 0 78 0 0 0 
0 81 0 0 78 0 0 0 
0 81 0 0 78 0 0 0 
0 81 0 0 78 0 0 0 
0 81 0 0 78 0 0 0 
0 81 0 0 78 0 0 0 
0 81 0 0 78 0 0 0 
0 81 0 0 78 0 0 0 
0 81 0 0 78 0 0 0 
0 81 0 0 78 0 0 0 
0 81 0 0 78 0 0 0 
0 81 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 0 0 78 0 0 0 
0 82 75 0 0 0 0 0 
0 82 75 0 0 0 0 0 
0 82 75 0 0 0 0 0 
0 82 75 0 0 0 0 0 
0 82 75 0 0 0 0 0 
0 82 75 0 0 0 0 0 
0 82 75 0 0 0 0 0 
