PE_L1_1 PE_L1_2 PE_L1_3 PE_L1_4 PE_L2_1 PE_L2_2 PE_L2_3 PE_L2_4 
23 26 94 38 64 38 54 0 
23 26 94 38 64 38 54 0 
23 26 94 38 64 38 54 0 
23 26 94 38 64 38 54 0 
23 26 94 38 64 38 54 0 
23 26 94 38 64 38 54 0 
23 26 94 38 64 38 54 0 
23 26 94 38 64 38 54 0 
23 26 94 38 64 38 54 0 
23 26 94 38 64 38 54 0 
0 26 94 38 64 38 54 0 
0 26 94 38 64 38 54 0 
0 26 94 38 64 38 54 0 
0 26 94 38 64 38 54 0 
0 26 94 38 64 38 54 0 
0 26 94 38 64 38 54 0 
0 26 94 38 64 38 54 0 
0 26 94 38 64 38 54 0 
0 26 94 38 64 38 54 0 
0 26 94 38 64 38 54 0 
0 26 94 38 50 38 54 0 
0 26 94 38 50 38 54 0 
0 26 94 38 50 38 54 0 
0 26 94 38 50 38 54 0 
0 26 94 38 50 38 54 0 
0 26 94 38 50 38 54 0 
0 26 94 38 50 38 54 0 
0 26 94 38 50 38 54 0 
0 26 94 38 50 38 54 0 
0 26 94 38 50 38 54 0 
0 26 94 38 50 38 54 45 
0 26 94 38 50 38 54 45 
0 26 94 38 50 38 54 45 
0 26 94 38 50 38 54 45 
0 26 94 38 50 38 54 45 
0 26 94 38 50 38 54 45 
0 26 94 38 50 38 54 45 
0 26 94 38 50 38 54 45 
0 26 94 38 50 38 54 45 
0 26 94 38 50 38 54 45 
0 26 94 38 50 38 54 45 
0 26 94 38 50 38 54 45 
0 26 94 38 50 38 54 45 
0 26 94 38 50 38 54 45 
0 26 94 38 50 38 54 45 
0 26 94 38 50 38 54 45 
0 26 94 38 50 38 54 45 
0 26 94 38 50 38 54 45 
0 26 94 38 50 38 54 45 
0 26 94 38 50 38 54 45 
0 26 94 38 50 38 54 45 
0 26 94 38 50 38 54 45 
0 26 94 38 50 38 54 45 
0 26 94 38 50 38 54 45 
0 26 94 38 50 38 54 45 
0 26 94 38 50 38 54 45 
0 26 94 38 50 38 54 45 
0 26 94 38 50 38 54 45 
0 26 94 38 50 38 54 45 
0 26 94 38 50 38 54 45 
0 0 94 38 50 38 54 45 
0 0 94 38 50 38 54 45 
0 0 94 38 50 38 54 45 
0 0 94 38 50 38 54 45 
0 0 94 38 50 38 54 45 
0 0 94 38 50 38 54 45 
0 0 94 38 50 38 54 45 
0 0 94 38 50 38 54 45 
0 0 94 38 50 38 54 45 
0 0 94 38 50 38 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 38 50 28 54 45 
31 0 94 0 50 28 54 31 
31 0 94 0 50 28 54 31 
31 0 94 0 50 28 54 31 
31 0 94 0 50 28 54 31 
31 0 94 0 50 28 54 31 
31 0 94 0 50 28 54 31 
31 0 94 0 50 28 54 31 
31 0 94 0 50 28 54 31 
31 0 94 0 50 28 54 31 
31 0 94 0 50 28 54 31 
34 0 94 28 50 28 54 31 
34 0 94 28 50 28 54 31 
34 0 94 28 50 28 54 31 
34 0 94 28 50 28 54 31 
34 0 94 28 50 28 54 31 
34 0 94 28 50 28 54 31 
34 0 94 28 50 28 54 31 
34 0 94 28 50 28 54 31 
34 0 94 28 50 28 54 31 
34 0 94 28 50 28 54 31 
34 0 94 28 50 28 54 31 
34 0 94 28 50 28 54 31 
34 0 94 28 50 28 54 31 
34 0 94 28 50 28 54 31 
34 0 94 28 50 28 54 31 
34 0 94 28 50 28 54 31 
34 0 94 28 50 28 54 31 
34 0 94 28 50 28 54 31 
34 0 94 28 50 28 54 31 
34 0 94 28 50 28 54 31 
34 0 94 28 68 28 24 31 
34 0 94 28 68 28 24 31 
34 0 94 28 68 28 24 31 
34 0 94 28 68 28 24 31 
34 0 94 28 68 28 24 31 
34 0 94 28 68 28 24 31 
34 0 94 28 68 28 24 31 
34 0 94 28 68 28 24 31 
34 0 94 28 68 28 24 31 
34 0 94 28 68 28 24 31 
34 0 94 28 68 28 24 31 
34 0 94 28 68 28 24 31 
34 0 94 28 68 28 24 31 
34 0 94 28 68 28 24 31 
34 0 94 28 68 28 24 31 
34 0 94 28 68 28 24 31 
34 0 94 28 68 28 24 31 
34 0 94 28 68 28 24 31 
34 0 94 28 68 28 24 31 
34 0 94 28 68 28 24 31 
34 0 94 28 68 28 24 31 
34 0 94 28 68 28 24 31 
34 0 94 28 68 28 24 31 
34 0 94 28 68 28 24 31 
34 0 94 28 68 28 24 31 
34 0 94 28 68 28 24 31 
34 0 94 28 68 28 24 31 
34 0 94 28 68 28 24 31 
34 0 94 28 68 28 24 31 
34 0 94 28 68 28 24 31 
34 0 85 28 68 28 24 31 
34 0 85 28 68 28 24 31 
34 0 85 28 68 28 24 31 
34 0 85 28 68 28 24 31 
34 0 85 28 68 28 24 31 
34 0 85 28 68 28 24 31 
34 0 85 28 68 28 24 31 
34 0 85 28 68 28 24 31 
34 0 85 28 68 28 24 31 
34 0 85 28 68 28 24 31 
34 0 84 28 68 28 24 31 
34 0 84 28 68 28 24 31 
34 0 84 28 68 28 24 31 
34 0 84 28 68 28 24 31 
34 0 84 28 68 28 24 31 
34 0 84 28 68 28 24 31 
34 0 84 28 68 28 24 31 
34 0 84 28 68 28 24 31 
34 0 84 28 68 28 24 31 
34 0 84 28 68 28 24 31 
34 0 81 28 68 28 24 31 
34 0 81 28 68 28 24 31 
34 0 81 28 68 28 24 31 
34 0 81 28 68 28 24 31 
34 0 81 28 68 28 24 31 
34 0 81 28 68 28 24 31 
34 0 81 28 68 28 24 31 
34 0 81 28 68 28 24 31 
34 0 81 28 68 28 24 31 
34 0 81 28 68 28 24 31 
34 0 81 28 68 28 24 31 
34 0 81 28 68 28 24 31 
34 0 81 28 68 28 24 31 
34 0 81 28 68 28 24 31 
34 0 81 28 68 28 24 31 
34 0 81 28 68 28 24 31 
34 0 81 28 68 28 24 31 
34 0 81 28 68 28 24 31 
34 0 81 28 68 28 24 31 
34 0 81 28 68 28 24 31 
34 0 81 28 68 28 24 31 
34 0 81 28 68 28 24 31 
